Waterbody Name,Waterbody Code,Lat,Lon,Structure Name,Year Installed
Medicine Creek,4905,40.385321,-100.231759,Trees ,"2006, 2009"
Medicine Creek,4905,40.390141,-100.222827,Trees ,"2006, 2009"
Medicine Creek,4905,40.389822,-100.222868,Trees ,"2006, 2009"
Medicine Creek,4905,40.389777,-100.221269,Trees ,"2006, 2009"
Medicine Creek,4905,40.379109,-100.227417,Trees ,"2006, 2009"
