Waterbody Name,Waterbody Code,Lat,Lon,Structure Name,Year Installed
Ft. McPherson,4415,41.30306,-100.6353,Unknown,2010
Ft. McPherson,4415,41.30722,-100.6281,Unknown,2010
Ft. McPherson,4415,41.31056,-100.6150,Unknown,2010
Ft. McPherson,4415,41.30889,-100.6022,Unknown,2010
Ft. McPherson,4415,41.30889,-100.5967,Unknown,2010
Ft. McPherson,4415,41.30722,-100.5844,Unknown,2010
