Waterbody Name,Waterbody Code,Lat,Lon,Structure Name,Year Installed
Swanson ,4920,40.170045,-101.067162,edge of tree pile,2005
Swanson ,4920,40.169860,-101.066373,edge of tree pile,2005
Swanson ,4920,40.169503,-101.080080,Large Tree Pile,2005
