Waterbody Name,Waterbody Code,Lat,Lon,Structure Name,Year Installed
West Brady,4270,41.01652,-100.418,Unknown,2010
West Brady,4270,41.01667,-100.4164,Unknown,2010
West Brady,4270,41.01685,-100.4165,Unknown,2010
West Brady,4270,41.01692,-100.4166,Unknown,2010
West Brady,4270,41.0168,-100.4164,Unknown,2010
West Brady,4270,41.01723,-100.4188,Unknown,2010
West Brady,4270,41.01735,-100.4189,Unknown,2010
West Brady,4270,41.01748,-100.419,Unknown,2010
West Brady,4271,41.017441,-100.419024,Trees,2018
